id_pk,id_wniosku_fk,id_pracownika_fk,id_stanowiska_fk
62676,62676,30,9
62677,62677,24,10
62678,62678,22,5
62679,62679,34,10
62680,62680,11,9
62681,62681,2,4
62682,62682,33,10
62683,62683,47,6
62684,62684,17,6
62685,62685,34,5
62686,62686,42,2
62687,62687,22,6
62688,62688,42,3
62689,62689,2,2
62690,62690,3,3
62691,62691,9,3
62692,62692,33,9
62693,62693,18,7
62694,62694,1,6
62695,62695,13,9
62696,62696,3,9
62697,62697,34,1
62698,62698,45,8
62699,62699,11,6
62700,62700,42,3
62701,62701,14,3
62702,62702,20,2
62703,62703,50,5
62704,62704,18,2
62705,62705,3,2
62706,62706,49,6
62707,62707,39,4
62708,62708,47,10
62709,62709,31,9
62710,62710,42,3
62711,62711,23,6
62712,62712,3,9
62713,62713,13,6
62714,62714,23,2
62715,62715,20,1
62716,62716,17,4
62717,62717,19,9
62718,62718,44,7
62719,62719,16,10
62720,62720,45,4
62721,62721,17,5
62722,62722,37,10
62723,62723,27,10
62724,62724,31,3
62725,62725,46,8
62726,62726,4,3
62727,62727,16,1
62728,62728,50,10
62729,62729,34,6
62730,62730,44,5
62731,62731,19,1
62732,62732,43,10
62733,62733,3,8
62734,62734,31,6
62735,62735,39,6
62736,62736,6,4
62737,62737,36,10
62738,62738,35,8
62739,62739,43,10
62740,62740,3,9
62741,62741,31,8
62742,62742,23,2
62743,62743,33,8
62744,62744,27,9
62745,62745,31,1
62746,62746,47,4
62747,62747,4,7
62748,62748,10,6
62749,62749,48,6
62750,62750,17,10
62751,62751,42,2
62752,62752,5,4
62753,62753,4,4
62754,62754,27,6
62755,62755,33,6
62756,62756,35,1
62757,62757,12,9
62758,62758,28,2
62759,62759,48,6
62760,62760,43,3
62761,62761,46,9
62762,62762,15,4
62763,62763,30,9
62764,62764,10,2
62765,62765,28,8
62766,62766,35,3
62767,62767,24,6
62768,62768,40,9
62769,62769,40,6
62770,62770,42,8
62771,62771,27,6
62772,62772,9,6
62773,62773,28,3
62774,62774,16,2
62775,62775,2,7
62776,62776,42,3
62777,62777,46,9
62778,62778,11,3
62779,62779,17,2
62780,62780,32,9
62781,62781,34,7
62782,62782,50,1
62783,62783,36,9
62784,62784,47,3
62785,62785,32,4
62786,62786,9,8
62787,62787,31,2
62788,62788,9,5
62789,62789,35,5
62790,62790,15,3
62791,62791,39,10
62792,62792,5,7
62793,62793,14,3
62794,62794,47,1
62795,62795,35,4
62796,62796,21,4
62797,62797,29,1
62798,62798,3,6
62799,62799,3,2
62800,62800,10,4
62801,62801,14,2
62802,62802,27,4
62803,62803,42,7
62804,62804,42,2
62805,62805,43,3
62806,62806,46,7
62807,62807,19,3
62808,62808,43,3
62809,62809,6,6
62810,62810,22,1
62811,62811,28,5
62812,62812,42,2
62813,62813,37,4
62814,62814,11,4
62815,62815,29,3
62816,62816,42,10
62817,62817,36,6
62818,62818,37,9
62819,62819,48,8
62820,62820,3,8
62821,62821,33,1
62822,62822,40,7
62823,62823,39,7
62824,62824,15,5
62825,62825,9,5
62826,62826,16,6
62827,62827,39,6
62828,62828,12,4
62829,62829,44,3
62830,62830,40,9
62831,62831,21,1
62832,62832,19,1
62833,62833,32,8
62834,62834,45,4
62835,62835,22,9
62836,62836,22,9
62837,62837,34,4
62838,62838,36,6
62839,62839,6,7
62840,62840,17,2
62841,62841,30,6
62842,62842,3,2
62843,62843,12,5
62844,62844,40,1
62845,62845,28,7
62846,62846,35,6
62847,62847,43,3
62848,62848,34,3
62849,62849,37,10
62850,62850,9,10
62851,62851,16,6
62852,62852,3,9
62853,62853,13,1
62854,62854,43,2
62855,62855,35,4
62856,62856,7,6
62857,62857,44,1
62858,62858,2,3
62859,62859,23,8
62860,62860,30,10
62861,62861,26,10
62862,62862,15,7
62863,62863,16,1
62864,62864,46,10
62865,62865,12,9
62866,62866,22,10
62867,62867,17,7
62868,62868,24,4
62869,62869,49,6
62870,62870,48,10
62871,62871,26,10
62872,62872,29,8
62873,62873,7,8
62874,62874,47,6
62875,62875,49,7
62876,62876,27,4
62877,62877,5,7
62878,62878,23,6
62879,62879,30,5
62880,62880,13,2
62881,62881,42,3
62882,62882,43,7
62883,62883,21,10
62884,62884,13,6
62885,62885,24,5
62886,62886,3,7
62887,62887,11,5
62888,62888,14,8
62889,62889,46,2
62890,62890,7,1
62891,62891,26,5
62892,62892,46,3
62893,62893,46,6
62894,62894,12,6
62895,62895,19,1
62896,62896,27,2
62897,62897,39,3
62898,62898,42,9
62899,62899,8,3
62900,62900,31,2
62901,62901,40,6
62902,62902,21,7
62903,62903,8,7
62904,62904,50,6
62905,62905,13,10
62906,62906,33,9
62907,62907,44,4
62908,62908,45,10
62909,62909,25,7
62910,62910,42,6
62911,62911,33,3
62912,62912,1,7
62913,62913,39,10
62914,62914,45,2
62915,62915,13,5
62916,62916,41,9
62917,62917,11,2
62918,62918,14,5
62919,62919,46,5
62920,62920,40,1
62921,62921,42,10
62922,62922,17,7
62923,62923,6,8
62924,62924,39,7
62925,62925,50,8
62926,62926,28,7
62927,62927,20,6
62928,62928,42,9
62929,62929,15,3
62930,62930,11,9
62931,62931,41,7
62932,62932,41,5
62933,62933,27,3
62934,62934,6,10
62935,62935,32,6
62936,62936,10,5
62937,62937,34,10
62938,62938,34,1
62939,62939,24,9
62940,62940,49,6
62941,62941,34,9
62942,62942,45,6
62943,62943,47,2
62944,62944,1,4
62945,62945,27,7
62946,62946,20,8
62947,62947,22,6
62948,62948,3,7
62949,62949,38,6
62950,62950,27,1
62951,62951,41,8
62952,62952,22,5
62953,62953,5,5
62954,62954,24,10
62955,62955,17,1
62956,62956,22,4
62957,62957,23,9
62958,62958,7,7
62959,62959,44,1
62960,62960,16,2
62961,62961,7,1
62962,62962,48,9
62963,62963,6,6
62964,62964,34,1
62965,62965,2,8
62966,62966,24,5
62967,62967,9,8
62968,62968,39,10
62969,62969,15,3
62970,62970,9,2
62971,62971,30,3
62972,62972,31,5
62973,62973,2,9
62974,62974,14,5
62975,62975,13,4
62976,62976,8,4
62977,62977,1,8
62978,62978,47,8
62979,62979,18,9
62980,62980,6,3
62981,62981,23,9
62982,62982,47,5
62983,62983,31,9
62984,62984,46,1
62985,62985,15,1
62986,62986,17,2
62987,62987,30,2
62988,62988,9,10
62989,62989,18,1
62990,62990,12,3
62991,62991,48,5
62992,62992,11,5
62993,62993,21,1
62994,62994,6,3
62995,62995,4,4
62996,62996,8,7
62997,62997,24,5
62998,62998,36,1
62999,62999,1,10
63000,63000,39,2
63001,63001,24,2
63002,63002,49,8
63003,63003,27,9
63004,63004,31,6
63005,63005,8,9
63006,63006,2,8
63007,63007,29,7
63008,63008,32,7
63009,63009,31,4
63010,63010,26,8
63011,63011,39,7
63012,63012,19,6
63013,63013,3,1
63014,63014,16,7
63015,63015,7,1
63016,63016,34,2
63017,63017,12,9
63018,63018,20,7
63019,63019,50,4
63020,63020,13,4
63021,63021,18,7
63022,63022,15,2
63023,63023,2,7
63024,63024,41,2
63025,63025,33,3
63026,63026,43,7
63027,63027,47,1
63028,63028,24,2
63029,63029,16,7
63030,63030,4,3
63031,63031,50,3
63032,63032,14,4
63033,63033,34,9
63034,63034,33,8
63035,63035,42,2
63036,63036,7,5
63037,63037,46,4
63038,63038,23,2
63039,63039,8,2
63040,63040,5,4
63041,63041,1,9
63042,63042,23,6
63043,63043,15,6
63044,63044,39,6
63045,63045,43,8
63046,63046,36,10
63047,63047,6,6
63048,63048,15,1
63049,63049,5,4
63050,63050,48,2
63051,63051,4,10
63052,63052,19,4
63053,63053,32,3
63054,63054,25,1
63055,63055,24,10
63056,63056,11,7
63057,63057,29,6
63058,63058,20,7
63059,63059,45,9
63060,63060,27,9
63061,63061,9,8
63062,63062,47,3
63063,63063,12,5
63064,63064,35,1
63065,63065,9,1
63066,63066,12,3
63067,63067,18,10
63068,63068,38,10
63069,63069,40,7
63070,63070,6,8
63071,63071,29,4
63072,63072,45,6
63073,63073,28,2
63074,63074,33,8
63075,63075,11,8
63076,63076,40,2
63077,63077,35,1
63078,63078,3,3
63079,63079,13,5
63080,63080,34,9
63081,63081,2,2
63082,63082,35,7
63083,63083,32,2
63084,63084,19,1
63085,63085,45,5
63086,63086,21,9
63087,63087,45,8
63088,63088,46,5
63089,63089,45,3
63090,63090,7,6
63091,63091,49,10
63092,63092,12,1
63093,63093,45,3
63094,63094,48,10
63095,63095,17,5
63096,63096,1,10
63097,63097,38,3
63098,63098,18,6
63099,63099,48,6
63100,63100,2,4
63101,63101,49,10
63102,63102,10,4
63103,63103,45,6
63104,63104,19,3
63105,63105,37,6
63106,63106,39,1
63107,63107,3,1
63108,63108,28,2
63109,63109,27,5
63110,63110,41,2
63111,63111,22,2
63112,63112,21,10
63113,63113,4,7
63114,63114,10,1
63115,63115,50,5
63116,63116,29,6
63117,63117,22,10
63118,63118,37,1
63119,63119,9,6
63120,63120,48,3
63121,63121,48,5
63122,63122,19,1
63123,63123,25,1
63124,63124,19,9
63125,63125,3,1
63126,63126,1,10
63127,63127,45,2
63128,63128,33,7
63129,63129,7,6
63130,63130,16,4
63131,63131,43,8
63132,63132,6,7
63133,63133,2,8
63134,63134,25,5
63135,63135,27,6
63136,63136,22,2
63137,63137,25,8
63138,63138,18,4
63139,63139,45,4
63140,63140,20,10
63141,63141,8,6
63142,63142,8,6
63143,63143,34,8
63144,63144,14,2
63145,63145,45,10
63146,63146,35,10
63147,63147,34,7
63148,63148,7,1
63149,63149,22,7
63150,63150,47,9
63151,63151,10,4
63152,63152,22,9
63153,63153,43,4
63154,63154,4,1
63155,63155,26,4
63156,63156,23,1
63157,63157,49,1
63158,63158,8,10
63159,63159,3,6
63160,63160,29,7
63161,63161,1,4
63162,63162,24,7
63163,63163,34,4
63164,63164,30,4
63165,63165,44,1
63166,63166,1,9
63167,63167,17,1
63168,63168,37,9
63169,63169,5,10
63170,63170,37,4
63171,63171,10,9
63172,63172,15,4
63173,63173,39,1
63174,63174,14,8
63175,63175,6,9
63176,63176,18,5
63177,63177,42,4
63178,63178,1,5
63179,63179,6,10
63180,63180,30,8
63181,63181,14,9
63182,63182,31,3
63183,63183,19,2
63184,63184,6,6
63185,63185,28,10
63186,63186,26,6
63187,63187,9,4
63188,63188,36,7
63189,63189,31,5
63190,63190,6,8
63191,63191,22,4
63192,63192,4,10
63193,63193,25,3
63194,63194,36,3
63195,63195,12,10
63196,63196,27,4
63197,63197,27,5
63198,63198,19,8
63199,63199,30,2
63200,63200,43,10
63201,63201,31,9
63202,63202,17,10
63203,63203,27,2
63204,63204,19,4
63205,63205,13,7
63206,63206,44,6
63207,63207,47,6
63208,63208,34,2
63209,63209,8,3
63210,63210,14,4
63211,63211,10,3
63212,63212,10,10
63213,63213,48,9
63214,63214,41,9
63215,63215,27,4
63216,63216,1,6
63217,63217,15,2
63218,63218,41,5
63219,63219,32,6
63220,63220,45,6
63221,63221,21,8
63222,63222,6,4
63223,63223,29,9
63224,63224,16,1
63225,63225,23,8
63226,63226,35,3
63227,63227,27,7
63228,63228,24,5
63229,63229,5,4
63230,63230,1,8
63231,63231,14,5
63232,63232,12,3
63233,63233,35,10
63234,63234,20,2
63235,63235,18,3
63236,63236,49,6
63237,63237,6,10
63238,63238,3,8
63239,63239,3,10
63240,63240,14,8
63241,63241,46,10
63242,63242,28,1
63243,63243,44,10
63244,63244,15,7
63245,63245,39,2
63246,63246,47,9
63247,63247,44,1
63248,63248,48,1
63249,63249,9,5
63250,63250,34,2
63251,63251,26,4
63252,63252,34,1
63253,63253,19,7
63254,63254,47,1
63255,63255,14,6
63256,63256,2,10
63257,63257,47,9
63258,63258,2,9
63259,63259,10,10
63260,63260,6,8
63261,63261,41,10
63262,63262,47,8
63263,63263,11,6
63264,63264,5,9
63265,63265,5,7
63266,63266,10,2
63267,63267,5,10
63268,63268,28,10
63269,63269,45,8
63270,63270,36,5
63271,63271,3,7
63272,63272,42,7
63273,63273,44,2
63274,63274,39,10
63275,63275,31,2
63276,63276,20,4
63277,63277,23,1
63278,63278,37,6
63279,63279,13,10
63280,63280,2,3
63281,63281,26,10
63282,63282,30,9
63283,63283,13,4
63284,63284,4,10
63285,63285,26,5
63286,63286,46,2
63287,63287,20,3
63288,63288,12,5
63289,63289,42,5
63290,63290,24,7
63291,63291,25,8
63292,63292,33,3
63293,63293,33,8
63294,63294,21,2
63295,63295,27,7
63296,63296,10,2
63297,63297,35,9
63298,63298,46,10
63299,63299,7,8
63300,63300,15,9
63301,63301,41,4
63302,63302,41,8
63303,63303,46,7
63304,63304,32,5
63305,63305,20,6
63306,63306,37,6
63307,63307,4,9
63308,63308,12,2
63309,63309,38,8
63310,63310,8,8
63311,63311,38,6
63312,63312,44,4
63313,63313,50,7
63314,63314,11,2
63315,63315,5,7
63316,63316,47,4
63317,63317,30,8
63318,63318,46,7
63319,63319,43,1
63320,63320,4,6
63321,63321,37,1
63322,63322,24,1
63323,63323,39,7
63324,63324,27,2
63325,63325,3,2
63326,63326,2,5
63327,63327,6,10
63328,63328,26,4
63329,63329,40,3
63330,63330,45,7
63331,63331,18,6
63332,63332,5,7
63333,63333,12,7
63334,63334,25,6
63335,63335,20,4
63336,63336,50,1
63337,63337,12,7
63338,63338,1,10
63339,63339,44,1
63340,63340,21,3
63341,63341,8,4
63342,63342,29,7
63343,63343,27,7
63344,63344,5,8
63345,63345,13,4
63346,63346,34,9
63347,63347,15,6
63348,63348,12,5
63349,63349,47,10
63350,63350,34,10
63351,63351,41,4
63352,63352,47,1
63353,63353,19,6
63354,63354,46,6
63355,63355,43,10
63356,63356,1,2
63357,63357,21,10
63358,63358,15,9
63359,63359,35,9
63360,63360,46,2
63361,63361,9,3
63362,63362,17,3
63363,63363,9,10
63364,63364,15,5
63365,63365,4,2
63366,63366,2,10
63367,63367,25,9
63368,63368,47,5
63369,63369,20,4
63370,63370,24,6
63371,63371,31,6
63372,63372,50,10
63373,63373,28,3
63374,63374,24,9
63375,63375,17,2
63376,63376,27,1
63377,63377,30,7
63378,63378,25,6
63379,63379,19,10
63380,63380,43,9
63381,63381,42,5
63382,63382,24,8
63383,63383,40,9
63384,63384,41,8
63385,63385,27,1
63386,63386,25,8
63387,63387,37,3
63388,63388,18,1
63389,63389,9,10
63390,63390,38,2
63391,63391,47,6
63392,63392,2,8
63393,63393,34,1
63394,63394,31,5
63395,63395,44,9
63396,63396,36,3
63397,63397,16,6
63398,63398,34,2
63399,63399,50,1
63400,63400,1,2
63401,63401,40,1
63402,63402,23,1
63403,63403,9,2
63404,63404,10,5
63405,63405,7,3
63406,63406,35,8
63407,63407,44,4
63408,63408,18,6
63409,63409,39,2
63410,63410,45,9
63411,63411,17,5
63412,63412,30,10
63413,63413,16,4
63414,63414,38,4
63415,63415,50,8
63416,63416,35,9
63417,63417,7,9
63418,63418,47,5
63419,63419,38,7
63420,63420,35,9
63421,63421,47,4
63422,63422,26,3
63423,63423,43,6
63424,63424,25,8
63425,63425,10,7
63426,63426,4,9
63427,63427,10,10
63428,63428,30,3
63429,63429,3,10
63430,63430,5,7
63431,63431,49,9
63432,63432,49,5
63433,63433,43,5
63434,63434,26,2
63435,63435,48,8
63436,63436,7,10
63437,63437,41,5
63438,63438,26,8
63439,63439,18,3
63440,63440,15,2
63441,63441,13,5
63442,63442,31,5
63443,63443,10,1
63444,63444,16,4
63445,63445,28,9
63446,63446,38,9
63447,63447,20,3
63448,63448,35,3
63449,63449,34,5
63450,63450,28,8
63451,63451,15,4
63452,63452,32,1
63453,63453,47,8
63454,63454,1,5
63455,63455,20,5
63456,63456,42,2
63457,63457,39,5
63458,63458,40,7
63459,63459,35,10
63460,63460,8,4
63461,63461,25,10
63462,63462,8,3
63463,63463,31,7
63464,63464,21,6
63465,63465,36,3
63466,63466,22,9
63467,63467,8,5
63468,63468,48,8
63469,63469,39,5
63470,63470,46,5
63471,63471,30,10
63472,63472,2,2
63473,63473,14,6
63474,63474,5,10
63475,63475,39,1
63476,63476,48,1
63477,63477,18,9
63478,63478,31,7
63479,63479,6,9
63480,63480,2,8
63481,63481,37,6
63482,63482,20,6
63483,63483,28,9
63484,63484,28,9
63485,63485,28,5
63486,63486,30,2
63487,63487,6,3
63488,63488,19,4
63489,63489,38,2
63490,63490,11,9
63491,63491,14,9
63492,63492,7,2
63493,63493,33,6
63494,63494,44,3
63495,63495,1,9
63496,63496,44,1
63497,63497,30,4
63498,63498,16,4
63499,63499,44,5
63500,63500,48,4
63501,63501,18,2
63502,63502,37,1
63503,63503,18,6
63504,63504,4,9
63505,63505,28,7
63506,63506,29,7
63507,63507,15,5
63508,63508,41,1
63509,63509,11,6
63510,63510,48,3
63511,63511,13,9
63512,63512,32,8
63513,63513,25,3
63514,63514,11,4
63515,63515,44,6
63516,63516,32,1
63517,63517,11,6
63518,63518,11,7
63519,63519,48,2
63520,63520,19,4
63521,63521,5,5
63522,63522,5,9
63523,63523,46,7
63524,63524,10,7
63525,63525,9,3
63526,63526,13,10
63527,63527,21,4
63528,63528,10,7
63529,63529,11,2
63530,63530,10,4
63531,63531,5,6
63532,63532,30,3
63533,63533,45,1
63534,63534,21,5
63535,63535,20,7
63536,63536,28,5
63537,63537,11,4
63538,63538,19,2
63539,63539,10,6
63540,63540,30,6
63541,63541,36,7
63542,63542,47,5
63543,63543,49,10
63544,63544,17,7
63545,63545,40,9
63546,63546,4,8
63547,63547,50,10
63548,63548,26,7
63549,63549,17,7
63550,63550,12,1
63551,63551,20,7
63552,63552,17,6
63553,63553,33,8
63554,63554,20,3
63555,63555,33,1
63556,63556,47,4
63557,63557,37,3
63558,63558,21,10
63559,63559,11,6
63560,63560,50,8
63561,63561,44,2
63562,63562,8,9
63563,63563,38,4
63564,63564,34,2
63565,63565,18,9
63566,63566,47,9
63567,63567,4,9
63568,63568,39,7
63569,63569,14,1
63570,63570,21,9
63571,63571,36,5
63572,63572,25,8
63573,63573,13,5
63574,63574,19,9
63575,63575,15,4
63576,63576,23,5
63577,63577,48,5
63578,63578,45,8
63579,63579,37,10
63580,63580,8,10
63581,63581,35,6
63582,63582,25,3
63583,63583,40,1
63584,63584,2,6
63585,63585,26,3
63586,63586,18,4
63587,63587,43,3
63588,63588,44,9
63589,63589,3,7
63590,63590,5,10
63591,63591,50,6
63592,63592,8,6
63593,63593,10,3
63594,63594,50,9
63595,63595,26,3
63596,63596,22,7
63597,63597,18,7
63598,63598,31,4
63599,63599,15,9
63600,63600,35,3
63601,63601,37,10
63602,63602,34,8
63603,63603,17,4
63604,63604,13,5
63605,63605,28,1
63606,63606,32,7
63607,63607,6,3
63608,63608,19,5
63609,63609,36,9
63610,63610,28,3
63611,63611,42,5
63612,63612,5,7
63613,63613,14,3
63614,63614,1,8
63615,63615,19,5
63616,63616,33,3
63617,63617,39,2
63618,63618,20,3
63619,63619,35,8
63620,63620,8,5
63621,63621,16,10
63622,63622,20,9
63623,63623,41,1
63624,63624,47,4
63625,63625,40,7
63626,63626,33,5
63627,63627,5,2
63628,63628,50,3
63629,63629,3,7
63630,63630,39,5
63631,63631,11,4
63632,63632,17,10
63633,63633,39,7
63634,63634,9,6
63635,63635,3,4
63636,63636,26,4
63637,63637,3,2
63638,63638,4,3
63639,63639,36,6
63640,63640,20,8
63641,63641,46,3
63642,63642,22,3
63643,63643,19,9
63644,63644,8,2
63645,63645,23,7
63646,63646,11,5
63647,63647,34,10
63648,63648,37,9
63649,63649,39,3
63650,63650,23,3
63651,63651,45,6
63652,63652,36,10
63653,63653,35,10
63654,63654,27,9
63655,63655,4,8
63656,63656,15,8
63657,63657,38,8
63658,63658,28,3
63659,63659,36,5
63660,63660,40,7
63661,63661,33,5
63662,63662,43,1
63663,63663,26,6
63664,63664,19,1
63665,63665,7,6
63666,63666,2,2
63667,63667,27,1
63668,63668,2,6
63669,63669,22,9
63670,63670,20,5
63671,63671,24,3
63672,63672,25,4
63673,63673,31,5
63674,63674,3,7
63675,63675,47,2
63676,63676,35,3
63677,63677,16,1
63678,63678,3,3
63679,63679,17,8
63680,63680,1,7
63681,63681,23,5
63682,63682,9,4
63683,63683,25,3
63684,63684,30,2
63685,63685,14,2
63686,63686,25,1
63687,63687,20,7
63688,63688,40,9
63689,63689,20,6
63690,63690,30,10
63691,63691,27,8
63692,63692,22,3
63693,63693,7,4
63694,63694,31,5
63695,63695,36,3
63696,63696,41,5
63697,63697,31,5
63698,63698,10,6
63699,63699,19,6
63700,63700,11,9
63701,63701,16,2
63702,63702,7,2
63703,63703,5,4
63704,63704,32,3
63705,63705,33,1
63706,63706,13,6
63707,63707,37,4
63708,63708,16,3
63709,63709,5,9
63710,63710,36,9
63711,63711,23,3
63712,63712,3,9
63713,63713,21,8
63714,63714,45,6
63715,63715,23,3
63716,63716,6,7
63717,63717,47,6
63718,63718,45,3
63719,63719,15,7
63720,63720,24,8
63721,63721,26,9
63722,63722,36,9
63723,63723,13,10
63724,63724,20,10
63725,63725,35,6
63726,63726,10,8
63727,63727,24,9
63728,63728,38,4
63729,63729,40,9
63730,63730,22,2
63731,63731,18,7
63732,63732,28,6
63733,63733,14,4
63734,63734,4,10
63735,63735,47,10
63736,63736,50,2
63737,63737,49,5
63738,63738,8,7
63739,63739,48,9
63740,63740,9,10
63741,63741,44,1
63742,63742,26,1
63743,63743,15,7
63744,63744,31,2
63745,63745,5,8
63746,63746,31,7
63747,63747,16,5
63748,63748,14,3
63749,63749,13,5
63750,63750,35,10
63751,63751,6,7
63752,63752,38,1
63753,63753,22,2
63754,63754,48,2
63755,63755,1,7
63756,63756,20,2
63757,63757,39,8
63758,63758,46,4
63759,63759,9,7
63760,63760,44,4
63761,63761,4,4
63762,63762,43,9
63763,63763,25,9
63764,63764,33,4
63765,63765,50,3
63766,63766,44,8
63767,63767,36,6
63768,63768,24,9
63769,63769,21,7
63770,63770,18,8
63771,63771,48,2
63772,63772,10,3
63773,63773,26,9
63774,63774,5,9
63775,63775,43,8
63776,63776,39,2
63777,63777,9,3
63778,63778,12,7
63779,63779,15,7
63780,63780,16,2
63781,63781,18,8
63782,63782,33,9
63783,63783,28,5
63784,63784,48,9
63785,63785,11,5
63786,63786,39,4
63787,63787,30,2
63788,63788,10,4
63789,63789,32,3
63790,63790,36,3
63791,63791,16,1
63792,63792,19,10
63793,63793,17,10
63794,63794,28,7
63795,63795,45,1
63796,63796,42,4
63797,63797,49,5
63798,63798,49,10
63799,63799,11,8
63800,63800,29,8
63801,63801,1,2
63802,63802,44,2
63803,63803,11,6
63804,63804,44,1
63805,63805,29,3
63806,63806,1,4
63807,63807,35,4
63808,63808,26,5
63809,63809,12,2
63810,63810,38,2
63811,63811,20,10
63812,63812,11,7
63813,63813,21,4
63814,63814,50,3
63815,63815,35,2
63816,63816,12,10
63817,63817,49,6
63818,63818,32,5
63819,63819,6,3
63820,63820,6,5
63821,63821,21,9
63822,63822,10,7
63823,63823,41,10
63824,63824,43,9
63825,63825,32,5
63826,63826,49,2
63827,63827,1,3
63828,63828,37,5
63829,63829,5,6
63830,63830,1,2
63831,63831,23,3
63832,63832,19,1
63833,63833,46,9
63834,63834,28,9
63835,63835,43,7
63836,63836,37,7
63837,63837,16,4
63838,63838,18,6
63839,63839,4,9
63840,63840,44,3
63841,63841,34,2
63842,63842,13,1
63843,63843,39,9
63844,63844,41,2
63845,63845,26,3
63846,63846,5,5
63847,63847,19,10
63848,63848,2,6
63849,63849,44,1
63850,63850,39,3
63851,63851,49,5
63852,63852,36,7
63853,63853,27,5
63854,63854,24,7
63855,63855,15,1
63856,63856,11,4
63857,63857,8,4
63858,63858,31,7
63859,63859,25,2
63860,63860,42,6
63861,63861,48,10
63862,63862,30,5
63863,63863,44,10
63864,63864,23,3
63865,63865,7,5
63866,63866,48,1
63867,63867,12,6
63868,63868,34,1
63869,63869,27,10
63870,63870,25,3
63871,63871,14,4
63872,63872,15,2
63873,63873,25,7
63874,63874,11,9
63875,63875,20,1
63876,63876,15,8
63877,63877,20,1
63878,63878,36,10
63879,63879,48,9
63880,63880,23,8
63881,63881,50,10
63882,63882,45,3
63883,63883,26,8
63884,63884,47,10
63885,63885,12,4
63886,63886,22,3
63887,63887,18,3
63888,63888,17,7
63889,63889,39,8
63890,63890,25,7
63891,63891,36,10
63892,63892,34,6
63893,63893,49,5
63894,63894,16,5
63895,63895,27,6
63896,63896,13,4
63897,63897,48,9
63898,63898,40,7
63899,63899,18,1
63900,63900,19,7
63901,63901,11,7
63902,63902,16,5
63903,63903,36,3
63904,63904,36,8
63905,63905,43,5
63906,63906,24,8
63907,63907,27,10
63908,63908,7,8
63909,63909,33,6
63910,63910,26,7
63911,63911,2,6
63912,63912,19,6
63913,63913,50,2
63914,63914,34,2
63915,63915,21,6
63916,63916,42,8
63917,63917,41,6
63918,63918,50,5
63919,63919,46,2
63920,63920,4,10
63921,63921,33,7
63922,63922,14,6
63923,63923,13,9
63924,63924,7,1
63925,63925,1,4
63926,63926,30,7
63927,63927,32,9
63928,63928,4,6
63929,63929,12,4
63930,63930,29,9
63931,63931,44,6
63932,63932,13,5
63933,63933,42,5
63934,63934,48,5
63935,63935,5,4
63936,63936,24,8
63937,63937,17,10
